review_text,rating,review_date,thumbs_up
phục vụ chu đáo,5,2026-04-18 06:19:19,1
ok,5,2026-04-18 06:07:02,0
"Cực kỳ thất vọng với trải nghiệm khách hàng mới. Đơn hàng bị vận chuyển SPX làm nhầm tuyến liên tục 7 lần rồi tự ý hủy đơn. Hệ thống cam kết tặng Voucher 15k nếu giao trễ sau ngày 17/04, nhưng khi làm hỏng đơn của khách thì Shopee tìm cách quỵt luôn voucher bồi thường. Nhân viên CSKH làm việc hời hợt, hứa quản lý phản hồi trong 24h rồi im lặng, cố tình chặn không cho khách gặp cấp trên. Một ứng dụng lớn nhưng làm ăn thiếu uy tín, coi thường quyền lợi người tiêu dùng.Cũng chẳng có lời xin lỗi .",1,2026-04-18 06:06:29,0
"Mua Lazada, rồi mua Shopee, trải nghiệm là khi chờ đợi giao hàng, muốn liên lạc với shipper trong quá trình chờ giao hàng nhưng không có, Lazada có mục đó. Mong Shopee sớm bổ sung. Ngoài ra tất cả đều hoàn hảo.",5,2026-04-18 05:58:01,3
Chạm và giữ một đoạn để ghim đoạn đó. Các đoạn đã bỏ ghim sẽ bị xóa sau 1 giờ.,5,2026-04-18 05:57:55,0
"thà là k cho mã giảm giá , đơn 0đ k giao thì cho lắm mã làm gì?? cứ đơn 0đ là sẽ kiểu để đó 2-3 hôm r tự hủy đơn? THỀ KHÓ CHỊU VL",1,2026-04-18 05:57:54,0
shopee đợt này làm ăn mất uy tín lắm chỉ xứng đáng Một sao thua Lazada rất nhiều Không một cuộc điện thoại xin lỗi khách hàng,1,2026-04-18 05:44:13,0
tốt,5,2026-04-18 05:38:42,0
Hài lòng,5,2026-04-18 05:34:57,0
"từ bạc, vàng, kim cương, đến khi cần sự hỗ trợ thì đáp lại chỉ là 1 con AI không phải trách nhiệm của shoppe.",1,2026-04-18 05:34:48,0
shoppe gắp thú tệ quá,1,2026-04-18 05:26:51,4
rất tốt,5,2026-04-18 05:14:06,0
còn lỗi lắm shopee ơi,1,2026-04-18 05:11:03,4
tốt,5,2026-04-18 05:10:27,0
lỗi live xu,1,2026-04-18 05:09:36,0
ok,5,2026-04-18 05:09:01,0
"tốt, ổn,đỡ tiền ship hơn những app khác",5,2026-04-18 05:03:43,1
tốt,5,2026-04-18 05:02:32,0
ok.rat hài lòng,5,2026-04-18 04:58:57,0
lỗi lắm v?,1,2026-04-18 04:57:51,1
ứng dụng shoppe là ứng dụng bán hàng trực tuyến và online,5,2026-04-18 04:47:52,0
Ok,5,2026-04-18 04:46:19,0
lúc chos nào cũng lỗi,1,2026-04-18 04:45:01,2
giá rẻ hành chất lượng,5,2026-04-18 04:43:44,0
tệ hại. hoàn hàng thì ship ko lấy. tiền về ví shopee pay thì ko xài đc. liên kết với shopee pay thì bị lỗi liên tục,1,2026-04-18 04:43:39,0
hàng nhận đúng như quảng cáo,5,2026-04-18 04:25:58,1
Chán shippe,2,2026-04-18 04:25:15,0
Ép khuyến mãi thì shop nâng giá. Thu phí nhiều thì shop rời đi. Thế thôi. Cái máy ảnh 2tr thu phí gần 400 lấy gì lợi nhuận. Bye thân ái,1,2026-04-18 04:01:23,0
"Pop up quảng cáo sản phẩm quá nhiều. Lướt xem sản phẩm, hay tắt màn hình rồi mà cứ thấy có tiếng quảng cáo của sản phẩm khác. Không rõ đây là lỗi hay là tính năng nữa.",3,2026-04-18 03:17:19,1
tuyệt vời,5,2026-04-18 03:16:03,1
tốt,5,2026-04-18 03:14:47,0
"quảng cáo 15 ngày được đổi trả nhưng có 2 ngày đã ko cho trả, dù lỗi do shop giao sai hàng. có sự câu kết nv shopee với bên bán hàng.",1,2026-04-18 02:58:33,0
rất thích và tốt,5,2026-04-18 02:53:24,0
kkkkkkk kho pu kinh tế và hư,5,2026-04-18 02:50:10,0
ko đặt đc hàng mình mua một cái túi nhưng shoppe ko cho mua là sao,1,2026-04-18 02:45:18,2
shop này ứng dụng này toàn tiếp tay bọn lừa đảo. ăn cắp thông tin khách hàng làm chuyện xấu xã hội. bán thông tin khách hàng. đề nghị gỡ khỏi hệ thống,1,2026-04-18 02:35:55,0
không lên mua đồ ở đâu thấy đã giao thành công mà không có hàng làm ăn chán,1,2026-04-18 01:57:47,0
hàng ko giao tới mà đã hủy,2,2026-04-18 01:52:12,0
Dịch vụ tốt lắm,5,2026-04-18 01:51:45,0
rất tệ,1,2026-04-18 01:43:27,0
không tải được+ lác,1,2026-04-18 01:38:57,2
rất tốt,5,2026-04-18 01:28:18,0
tôi đặt đơn hàng đầu tiên shipper k giao hàng nhưng lại thấy ở đó hiện đã giao hàng tôi không nó điêu,1,2026-04-18 01:23:35,0
hay,5,2026-04-18 01:05:55,0
Nhu ccc,1,2026-04-18 01:03:34,0
Đặt đơn nhưng lại bị nhận đơn lường gạt. Sơ xuất là vội vàng nhận đơn thanh toán tiền..nhắn tin hơn 3 tuần mới kêu trả đơn hoàn tiền. mà có chắc là nhận hoàn được đâu.. nên bỏ thí luôn..,4,2026-04-18 01:01:13,0
tốt,5,2026-04-18 00:58:11,0
tốt,5,2026-04-18 00:33:13,0
tốt,5,2026-04-18 00:31:12,2
"mik thích cái ứng dụng này vl , vì nó thi thoảng sẽ có hàng 0đ",5,2026-04-18 00:23:52,0
rất tốt,5,2026-04-18 00:16:22,0
giá rẻ hàng chất lượng cao,5,2026-04-18 00:06:59,0
cũng được,4,2026-04-18 00:03:22,0
"mua hàng thì t k ns mà bực là cái nhiệm vụ săn xu, nhất là cái máy gắp thú ,mẹ gắp 5 lần rớt 5 lần mẹ còn nhìu cái kh nx",2,2026-04-18 00:01:51,4
Cho nhiệm vụ kiếm xu đi trời lúc trước quá trời càn ngày càn ít lại,1,2026-04-17 23:32:03,3
trải nghiệm tôt,5,2026-04-17 23:12:23,0
vì bạn xứng đáng,1,2026-04-17 23:10:52,0
có mã voucher 60 nhưng chẳng làm được gì từ 60 đến 120,2,2026-04-17 23:04:34,2
trước đặt Shopee rất nhanh và ok. bây giờ đặt hỏa tốc mà mấy ngày không giao cho khách .bắn ngược đơn lên kho tổng rồi om đơn không giao đến khách. rất nhiều người đã bị. cả shop và khách hàng đều lo lắng,1,2026-04-17 21:09:16,1
Tuyệt vời!,5,2026-04-17 19:00:32,0
không xác thực khuôn mặt được,1,2026-04-17 18:29:56,0
"Ae đừng chơi gắp thú hiện đại nha, shopee nó lấy xu mình á :v, chơi gắp thú thường thôi, vô trong gắp hiện đại có thể đc nhận 5k xu, ai ngờ bên ngoài để có thể 100 xu hoặc 5k xu. Có trúng nổi 5k xu đâu, 1 lần gắp tốn 500xu, mình tốn 5k xu (10 lần) trúng 100xu :v. Thêm lúc trước xem hết video mới tích xu, giờ xem mấy giây, chưa hết video cái kêu kéo lên, chưa xem hết video báo hết thời gián. Mấy tháng KHÔNG THAY ĐỔI GÌ HẾT. XEM CHƯA HẾT VIDEO LẠI KÊU KÉO LÊN. CHÁN SHOPEE BÂY GIỜ QUÁ ĐI",1,2026-04-17 18:21:29,0
không vô được,1,2026-04-17 17:57:00,0
rất ok,5,2026-04-17 17:52:47,0
"tự ý hủy đơn, vaucher chưa dùng đã hết hiệu lực",1,2026-04-17 17:46:49,1
"có quá nhiều shop trên áp shopee lừa đảo ko an toàn khi đặt hàng mong shopee hay sửa loại,,, và khi trả hàng quá rất rối tôi thấy cũng khá ổn nên cho tảm 2sao. nếu shopee khắt chế đc tui sẽ quay lại đắng giá,,,,.",2,2026-04-17 16:59:36,0
Tôi rất tin tưởng về shop✌! Chấm điểm cho shop 5*!,5,2026-04-17 16:30:43,4
tôi muốn săn sale,5,2026-04-17 16:19:09,0
"có nhiều đồ tốt, giá tốt",5,2026-04-17 16:03:05,1
"má bị nhà trg bắt đki , quá phiền:))",1,2026-04-17 15:56:07,0
"đểu , ít voucher vc , đky gói Shopee Vip bị trừ 119k mà chẳng có voucher nào sd được",1,2026-04-17 15:44:14,0
shopee tuyệt vời nhất,5,2026-04-17 15:29:17,0
Ok,5,2026-04-17 15:11:50,0
thật luôn dù hủy đơn hàng để đặt lại mà k hoàn voucher 100k cho giao dịch thanh toán đầu tiên dù hủy cũng chả có cảnh báo gì phần sd thì như dấu sợ người mua biết đc sẽ k hoàn lại voucher dù t hủy để đổi địa chỉ sdt mua lại k còn voucher nữa chả hiểu làm ăn kiểu gì lúc thanh toán thì nhanh nhưng lúc hoàn voucher thì k đc hoàn t đã dùng shoppe đc vài năm r nhưng thấy vẫn rất còn lắm lỗi như sợ ng mua biết đc cơ chế của mỗi voucher,1,2026-04-17 15:00:29,0
Mua sắm nhanh chóng và rất đầy đủ mặt hàng,5,2026-04-17 14:59:01,0
hàng kém chất lượng thì nhiều tẩy chay luôn,1,2026-04-17 14:52:34,1
mới mua được nhiều mã giảm giá rất rẻ,5,2026-04-17 14:52:30,2
"shop uy tín, giao hàng nhanh chóng.",5,2026-04-17 14:46:14,1
tốt và hay,5,2026-04-17 14:24:07,0
rất yêu thích áp shopee này,5,2026-04-17 14:19:05,0
son k li như quảng cao,4,2026-04-17 14:18:10,0
ai hỏi phải tải,1,2026-04-17 14:11:59,0
ko đổi số điện thoại đc nó cứ hiện số đt ko sử dụng đc,5,2026-04-17 14:05:19,0
ok,5,2026-04-17 13:53:52,0
khá hay nhé,5,2026-04-17 13:52:32,0
tự ý hủy đơn của người ta,1,2026-04-17 13:45:52,4
tốt,5,2026-04-17 13:42:58,0
tôi vừa đặt hàng xong là bên shopee cứ hủy đơn của tôi,1,2026-04-17 13:36:44,1
quảng cáo shopee làm lag máy lỗi cả hệ thống chịuuuuuu,3,2026-04-17 13:25:27,0
tốt,5,2026-04-17 13:22:04,0
cùng 1 nhà phát hành mà lq thì lag còn shoppee thì tìm mãi ko thấy sản phẩm cần tìm app thì toàn j đâu ko .như cái j á,4,2026-04-17 13:20:32,0
mới đặt hàng hôm sau tự hủy ko lỳ do!? lm ăn kiểu j kỳ z lm t tốn thời gian đợi thà đặt bên tiktokshop còn ok hơn,1,2026-04-17 13:18:00,1
tôi không đăng ký được shopee vip,5,2026-04-17 13:13:48,0
tốt,5,2026-04-17 13:10:28,1
tiện lợi😀😀,5,2026-04-17 13:10:11,0
"Đặt shopee food hơn 1 tiếng đồng hồ không có tài xế nhận, chính sách thì bảo là 20p ko có tài xế được hủy đơn nhưng trường hợp này đợi trễ 1 tiếng so với giờ giao hàng rồi nhưng vẫn không cho hủy, không biết là cố tình hay đội dev gà nữa",1,2026-04-17 13:07:53,1
Sao k có mã freeship vậy,1,2026-04-17 13:00:18,4
cần cái là có cái đấy rất hưu ích,5,2026-04-17 12:58:52,0
ok,5,2026-04-17 12:54:00,2
dm mẹ lỗi tùm lum,5,2026-04-17 12:52:55,0
"shoppe ơi e lỡ lầm đã sử dụng quá nhiều acc trên cùng thiết bị, và e đã bt lỗi rr và đánh giá 5sao shoppe có cách nào khắc phục hk ah",5,2026-04-17 12:51:57,0
qc nhiều ko thích,1,2026-04-17 12:42:19,1
shipper giao hàng k đi đúng địa chỉ còn hoàn hàng đáng bị 1 sao,1,2026-04-17 12:42:11,1
toàn bị lỗi ko mua đc j,1,2026-04-17 12:27:17,5
"rất nhiều lỗi, tệ",1,2026-04-17 12:26:35,0
được,5,2026-04-17 12:16:19,0
mã cho người mới hết r ko làm mới làm cho nick mới ko có mã giảm 80k chịu,1,2026-04-17 12:14:13,3
sản phẩm thấy ok nhân viên giao hàng vui vẻ,5,2026-04-17 11:45:16,1
ok từ chủ nhật tuần trước tới gần chủ nhật tuần này còn chưa giao ok,1,2026-04-17 11:39:06,1
Võ Tắc Thiên và có những đồ siêu Hữu sử dụng,5,2026-04-17 11:34:49,1
shopee quá tot,4,2026-04-17 11:27:34,0
"giao lâu ko đúng ngày dự kiến,sai hàng,ko đền bù bất kì tổn thất nào",1,2026-04-17 11:21:46,1
lúc này giao hàng quá chậm,3,2026-04-17 11:20:47,0
"nhiều lần bị chưa giao hàng nhưng để đã giao, và gắn hình ảnh giao hàng không hề là đơn hàng của tôi, và cũng không giao lại, bị rất nhiều lần rồi",3,2026-04-17 11:20:01,0
"shoppe không cho tôi dùng vouncher dù tôi có đổi tài khoản , đổi số điện thoại hay đổi cả máy",1,2026-04-17 11:16:27,0
hết cứu,1,2026-04-17 11:12:38,1
"Shopee bán hàng uy tín, đôi khi có những Shop bán hàng trên Shopee có hành vi gian dối, có tính lừa đảo, ""treo đầu dê bán thịt chó"". làm ảnh hưởng đến uy tín của Shopee, đề nghị Shopee cắt đứt liên kết với các Shop lừa đảo đó. Góp ý chân thành",4,2026-04-17 11:09:57,0
làm ăn vớ vẩn,1,2026-04-17 11:04:42,0
"Shopee rất tuyệt vời. mình thường mua hàng trên shopee và rất an tâm, tin tưởng. cảm ơn shopee thật nhiều!",5,2026-04-17 10:58:14,0
ok,5,2026-04-17 10:57:14,0
ưu đãi nhiều rẻ tặng 5sao,5,2026-04-17 10:54:28,0
hay,5,2026-04-17 10:14:58,0
tôt,5,2026-04-17 10:06:04,1
không khuyến mãi nhiều cho người mới 60k khuyến mãi chả mua được gì cần thiết,1,2026-04-17 09:58:00,1
shipper tráo hàng,1,2026-04-17 09:48:33,0
mua hàng nhanh rất tiện lợi cho người ở nhà ko đi sa được giao hàng nhanh chóng tôi rất vui,5,2026-04-17 09:45:33,0
hàng như mô tả,5,2026-04-17 09:39:11,0
Tôi muốn giao bởi SPX chứ không phải GHN,1,2026-04-17 09:25:28,6
như l,1,2026-04-17 09:03:40,1
ok,5,2026-04-17 09:01:54,0
trừ tiền bạn t t ko thích t đánh giá 1 sao,1,2026-04-17 08:59:08,2
tốt,5,2026-04-17 08:58:17,0
mất dạy,1,2026-04-17 08:55:34,1
tốt,5,2026-04-17 08:48:17,0
tốt,5,2026-04-17 08:45:26,0
"Shopee không loại đc các đánh giá ảo, shop lừa đảo nhan nhãn. Người mua rất đau đầu khi ngập ngụa trong vô vàn lừa đảo. 1 tin đăng bán có nhiều mặt hàng nhỏ bên trong, nhưng giá hiển thị thì lại lấy mặt hàng thấp nhất, làm cho người mua tốn rất nhiều thời gian dò tìm, so sánh giá, rồi xem xét đánh giá chất lượng. Nói chung, bây giờ mua hàng Shopee dễ dính quả lừa lắm. Cần khắc phục để người dùng bớt đau đầu.",1,2026-04-17 07:50:30,0
tốt,5,2026-04-17 07:46:07,0
tốt,5,2026-04-17 07:40:54,0
ok,5,2026-04-17 07:38:26,0
tốt,5,2026-04-17 07:34:21,0
"App rác, lừa đảo khách hàng, trải nghiệm mua sắm rất tệ, gọi CSKH thì chỉ trả lời cho qua lừa dối khách hàng, mong mọi người đừng cài đặt app này",1,2026-04-17 07:16:37,2
"đặt hàng mấy món đồ khác cũng 1 triệu mấy thì có phương thức thanh toán khi nhận hàng , mua album cũng 1 triệu mấy ln mà ko có phương thức thanh toán khi nhận hàng là s nx shopp ơi",1,2026-04-17 07:05:20,1
ok giao sớm,5,2026-04-17 06:59:48,0
"tiện ích, hợp lý",5,2026-04-17 06:55:42,0
Đã xóa địa chỉ cũ rồi mà sao vẫn gửi về đấy được tao cũng chịu app luôn r,1,2026-04-17 06:42:35,2
good 👍,5,2026-04-17 06:36:09,0
Hàng giao quá chậm đơn hàng từ Hà Nội tới Bắc Kạn từ ngày 12 đến ngày 17 vẫn chưa nhận được thật sự quá thất vọng,1,2026-04-17 06:19:44,1
"làm ăn k ra gì , không báo gì mà đã hủy đơn của tôi",1,2026-04-17 06:18:59,2
số xu để quên mua xăng hoàn xu tuy chưa hết hạn 7n nhưng ko nhận được sau ngày 16 (đã nhận được nên đánh giá lên lại 5*) 😘,5,2026-04-17 06:09:50,0
Đặt đơn ở shopee mall xong ko thèm giao lúc hủy bị bảo giao ko thành công rồi là có giao ko để đặt,1,2026-04-17 06:07:18,1
k thích ngừoi giao hàng,3,2026-04-17 06:04:28,0
rất phù hợp cho tôi. có rất nhiều voucher,5,2026-04-17 06:04:22,0
sàn ko hỗ trợ điều phối shipper. Giao hàng lâu hơn dự kiến. Dịch vụ CSKH của shopee tệ,1,2026-04-17 05:56:47,0
"shoppe chăm sóc khách hàng quá tệ, việc hoàn trả hàng phụ thuộc vào người bán chứ sao cứ tự hủy vì k hợp lệ vậy?",2,2026-04-17 05:48:49,3
shopee rất tốt giao hàng chất lượng ❤️❤️❤️❤️❤️🇻🇳,5,2026-04-17 05:27:20,0
lâu,1,2026-04-17 05:19:31,0
"Đăng nhập tài khoản nào cũng bị thông báo tài khoản bị hạn chế, không thể mua hàng được. Bây giờ thiết bị của tôi không thể sử dụng được shopee, trong khi đó đăng nhập trên thiết bị khác vẫn sửa dụng được bình thường. không hiểu shopee làm ăn kiểu gì. Mong nhà phát hành sửa lý",1,2026-04-17 05:13:14,1
"ổn áp,mượt",5,2026-04-17 05:10:22,0
"Hiện nay Shopee quảng cáo quá nhiều, thông qua đủ kiểu gây phiền toái cho người khác.",1,2026-04-17 05:08:51,1
"ship giao chậm , hỏi thì thái độ , giao ko nhanh bằng tiktok shop nữa . khách hàng bận ko nghe máy đc , ship tự động hủy đơn hàng",1,2026-04-17 04:50:34,1
rất là tốt,5,2026-04-17 04:42:22,0
ứng dụng ko cho tôi đạt hàng,1,2026-04-17 04:40:42,1
lâu,1,2026-04-17 04:40:23,0
"hàng giao nhanh, giá rẻ tại tổng khó",5,2026-04-17 04:33:35,1
Không làm gì cũng quảng cáo,3,2026-04-17 04:32:42,0
cho voucher nhưng ko cho sài,1,2026-04-17 04:26:26,1
ok,5,2026-04-17 04:18:52,0
chất lương phục vụ rất chuyên nghiệp tốt,5,2026-04-17 04:17:59,0
hĩu ích vch,5,2026-04-17 04:05:29,0
Không tốt giao hàng chậm chạp thất vọng 😩🤦,1,2026-04-17 04:04:21,1
tạm đc,4,2026-04-17 03:50:41,0
tốt,4,2026-04-17 03:43:23,0
mình đc đơn 0đ là shopee hủy đơn hàng của mình,3,2026-04-17 03:37:51,0
nhiều mặt hàng đa dạng sản phẩm giá thấp hơn ở thị trường giao hàng nhanh chóng đúng thời gian có nhiều khuyến mãi tốt cho khách hàng,5,2026-04-17 03:27:25,0
Ok không tốt,1,2026-04-17 03:22:44,1
như qq,1,2026-04-17 03:18:24,0
"Ứng dụng này nhanh, tỉnh gọn phù hợp với tất cả chương trình. Xin cảm ơn Shop ee.",5,2026-04-17 03:16:12,0
úng dụng ì ạch ram 8gb thao tác trong giỏ hàng rất khó khăn,2,2026-04-17 02:38:05,3
"nhân viên shoppe giao hàng nhanh 2,3 ngày là nhận được hàng rồi, nhân viên giao hàng dễ thương ăn nói nhẹ nhàng lịch sự",5,2026-04-17 02:16:56,1
ok,5,2026-04-17 01:52:21,0
Quảng cáo cức quảng cáo quài,1,2026-04-17 01:48:36,1
"có việc thay đổi sdt liên kết ngân hàng, thôi mà lằn nhằng rối rắm, nào là bảo gọi hết cho bên này bên kia, tổ chức hệ thống quá tệ sẽ không bao giờ mua hàng trên cái ứng dụng này",1,2026-04-17 01:42:04,2
Tự ý thay đổi thời gian dự kiến nhận hàng của khách. Đến khi ấn hối đơn thì luôn trả lời với tin nhắn tự động là chưa đến thời gian dự kiến nhận hàng. Một app mua hàng lớn như shopee lại không có nhân viên trực tiếp trả lời thắc mắc của khách mà luôn để tin nhắn tự động nhảy. Nếu gửi được màn hình tin nhắn shopee trả lời chắc sẽ mắc cười lắm. Sau khi đánh giá 1⭐ thì tôi đã được nhắn với nhân viên chăm sóc khách hàng.,1,2026-04-17 01:24:41,1
tốt,5,2026-04-17 01:19:15,0
"Không hài lòng,bình luận không đăng được hình ảnh",1,2026-04-17 00:54:20,0
rất tuyệt vời.,5,2026-04-17 00:33:21,0
tốt,5,2026-04-17 00:16:59,0
trải nghiệm rất tốt,5,2026-04-17 00:12:23,0
ok,5,2026-04-17 00:02:07,0
ok,5,2026-04-16 21:03:50,0
tung xu như lồl.....,1,2026-04-16 18:55:57,2
tuyệt vời,5,2026-04-16 17:52:53,0
"cứ bị lỗi má M02/D02, không dùng được mã giảm giá. cho 1 sao là hơi cao",1,2026-04-16 17:22:55,2
không thick,1,2026-04-16 16:57:32,1
tốt ok,5,2026-04-16 16:40:48,1
Tôi muốn phản ánh dịch vụ giao hàng của Shopee. Shiper có thái độ và tác phong không chuyên nghiệp. Vứt hàng vào nhà mà không báo trước kể cả khi khách còn đang ở nhà. Hàng chưa giao đến nơi đã nhắn tin yêu cầu khách chuyển khoản tiền. Khách đã chuyển khoản rồi nhưng 11h đêm vẫn còn gọi điện làm phiền là có ý gì?,1,2026-04-16 16:38:10,1
xem j cũng quảng cáo còn tự mở nữa,1,2026-04-16 16:25:55,4
quảng cáo cứ vào app với vào ch là sao ?,1,2026-04-16 16:03:22,0
dùng oke,5,2026-04-16 15:56:46,0
"Bấm trả hàng hoàn tiền, không có 1 shipper nào đến lấy hàng",1,2026-04-16 15:47:40,1
tốt vãi,5,2026-04-16 15:30:06,0
có nhiều khi shopper bắt xắc mình số điện thoại mà chỉ có 1 số đăng kí lại số điện thoại đó nó ko cho đăng kí lại nữa thật phiền phức,1,2026-04-16 15:29:50,1
Tôi chỉ là 1 người dùng bình thường nhưng bị khoa tài khoản mà k rõ lý do. Chúc sàn shopee sớm bị phá sản,1,2026-04-16 15:10:52,0
"Ủa trời , sao tôi chọn phương thức thanh toán là : Thanh toán khi nhận hàng khongg được vậy???",1,2026-04-16 15:10:00,0
dịch vụ rất ok,5,2026-04-16 14:56:00,0
Bad,1,2026-04-16 14:51:09,0
ok,5,2026-04-16 14:48:35,0
"m thấy ok,mua dễ dàng,tiện lợi..........................",5,2026-04-16 14:40:30,1
cần j cũng có ko phải mất thời gian đi chợ,5,2026-04-16 14:30:05,0
sao muốn đặt hàng ko đc vậy??,1,2026-04-16 14:30:00,1
good jobs,5,2026-04-16 14:10:43,0
Toàn là hàng lừa đảo,1,2026-04-16 14:06:18,6
"mình đã dùng shopee được hơn 10 năm rồi, giờ đây tôi thấy hoàn tiền tốt, bảo vệ người bán và người mua cũng tốt, tôi chỉ muốn có một chút góp ý phần tin nhắn giữa người bán và người mua nếu có mục xóa tất cả hoặc đánh dấu từng mục để xóa, như vậy phần mềm của các bạn sẽ nhẹ hơn.",5,2026-04-16 14:03:24,26
Ok nhé,5,2026-04-16 13:58:35,0
Tuyệt vời,5,2026-04-16 13:55:25,0
shope hẫy chỉnh lại khâu hoan trả hàng ạ,1,2026-04-16 13:51:40,1
áp mua đồ đc nè OK,5,2026-04-16 13:45:49,0
ok,5,2026-04-16 13:45:30,0
Shoppee ok lắm,5,2026-04-16 13:34:24,0
dùng tốt,5,2026-04-16 13:30:51,0
mười,5,2026-04-16 13:29:50,0
hàng ok,5,2026-04-16 13:19:53,1
cũng đươc nhưng hay mắc lỗi là tạo tkhoan xong r cho số đth thì nó lại kh cho dùng voutres,2,2026-04-16 13:18:57,0
1 sao vì mắt quá nhiều voucher,1,2026-04-16 13:13:54,5
"uy tín , hỗ trợ khách nhiệt tình",5,2026-04-16 13:12:44,0
tuyêt,5,2026-04-16 13:03:16,0
Quảng cáo linh tinh.,4,2026-04-16 13:02:58,0
đánh giá 5 sao nha,5,2026-04-16 12:52:30,1
Shopee mãi đỉnh,5,2026-04-16 12:52:29,0
nhanh An toàn rất yên tâm,5,2026-04-16 12:44:02,1
nhìn cách thức tiktok hoàn trả tiền cho người dùng mà học hỏi nhà shopee,1,2026-04-16 12:39:37,0
"đợt 4/4 t đặt 2 đơn, 2 đơn t đều để sai sđt nhưng đúng địa chỉ, lúc nào t cx ở nhà, đơn đầu k giao, t đã nhận ra t điên sai sđt. Sau đó t ib cho sp để điền biểu mẫu đổi sđt, liên hệ với tổng đài các kiểu cuối cùng cùng không giao quyết, hoàn đơn t2 về, thật sự làm việc vô cùng thiếu chuyên nghiệp, ok ban đầu t để sai sđt là t sai nhưng mà người giao hàng không biết nhìn địa chỉ mà giao hả?",1,2026-04-16 12:36:48,1
shoppe video như lờ đứng máy lad muốn đập đt xoá sp nửa tiếng chưa đc,1,2026-04-16 12:25:41,2
nó không cho mua,1,2026-04-16 12:25:23,1
ms tải về dc fe nhìu vãi,5,2026-04-16 11:48:13,0
Trùm deal shoppe food có như không. tạo ra như lừa đảo,1,2026-04-16 11:47:10,1
Địa điểm??? là cái gì mà t quét mã thì bắt t bật nhưng không thấy đâu kể cả bật hết nhưng vẫn không được đùa nhau à làm láo nháo vậy,1,2026-04-16 11:38:25,0
hơi lag,3,2026-04-16 11:36:50,0
tốt,5,2026-04-16 11:33:42,0
rẻ bổ ngon,5,2026-04-16 11:24:59,0
thông tin shiper thì không có. Khách chưa nhận được hàng nhưng báo giao hàng thành công tính cướp luôn hàng hay gì,1,2026-04-16 11:20:28,1
rất ok nha nhưng mà chạy nhanh xíu là được,5,2026-04-16 11:10:44,0
"Tốt, bán hàng chất lượng",5,2026-04-16 11:04:08,0
tốt,5,2026-04-16 10:43:56,0
tốt,5,2026-04-16 10:39:13,0
ok,1,2026-04-16 10:17:19,1
Tôi không còn mua hàng ở Shopee nữa.,1,2026-04-16 09:35:37,3
"các chính sách bảo vệ quyền lợi nguời dùng k hề có, chỉ mang tính hình thức, nhân viên cskh chỉ xin lỗi cho qua chuyện, sau cùng tất cả thiệt hại đều do khách chịu, app có chính sách bảo vệ khách tệ nhất trong tất cả các sàn thương mại điện tử",1,2026-04-16 09:34:08,1
"mua hàng dễ,ship nhanh,giá rẻ, miễn phí ship,tuyệt vời",5,2026-04-16 09:20:36,2
hài lòng,5,2026-04-16 09:14:38,1
"Shopee giải quyết vấn đề giống như lỗi là ở phía mình vậy, trong khi đó mã giảm 35% khi mua 3 sản phẩm không hề xuất hiện trong kho voucher của mình thì sao mình dùng được, của những người khá đã được thêm vào giỏ từ rất lâu rồi còn mình đã đăng kí Shopee Vip từ ngày 06/04 nhưng đến nay vẫn không có được mã giảm giá 35% nào là sao??? Không phải là mình vào muộn nên hết mã mà vốn dĩ là không hề có cái mã nào ở đây cả. Shopee có phải đang lừa dối khách hàng không??? Đã gửi khiếu nại nhưng k đc j",1,2026-04-16 09:13:17,0
"làm máy lag hơn qua gì nx, đứng máy muốn chết",1,2026-04-16 09:02:28,1
giá hợp lý,5,2026-04-16 09:01:16,0
đăng nhập chở hàng mới không được,1,2026-04-16 09:01:03,0
ứng dụng bị gì mỗi lần vào tự động giảm âm lượng .rất khó chịu không muốn vào nữa,1,2026-04-16 08:52:53,3
shoppee thêm phần khi shipper trên đuờng giao hiện shipper nào giao sdt của ship nữa thì tiện,5,2026-04-16 08:36:35,0
good,5,2026-04-16 08:15:43,0
ok,5,2026-04-16 08:10:43,0
"Nó xứng đáng 0,5 sao thôi",1,2026-04-16 07:51:19,1
ra ngoài tiệm mua giày đá banh 300 dùng 2 thánh hư hết trên này mua 230 về dùng 2 năm chưa hư quá tuyệt,5,2026-04-16 07:50:15,2
Giao Hàng Nhanh tốt 👍,5,2026-04-16 07:46:59,0
I love shopee 🥰💗💗💗,5,2026-04-16 07:45:07,1
hoàn hàng trả tiền thì năm lần bảy lượt không xử lý cho khách hàng,1,2026-04-16 07:39:32,2
ok,5,2026-04-16 07:28:53,0
bị lỗi L01,1,2026-04-16 07:23:27,2
hàng đúng như quảng cá,4,2026-04-16 06:59:09,0
th shope kia s m tự ý hủy hàng của t???,1,2026-04-16 06:53:22,0
"Toàn giao hàng kém chất lượng, hoàn trả thì trả về ví shopee, muốn rút không được, muốn mua hàng cũng không. ( Đòi xác minh mà cứ bị thất bại).",1,2026-04-16 06:10:03,2
cứ quảng cáo là bị bay vào shoppe làm gì v? còn hay lag nữa tệ vl ý,1,2026-04-16 06:07:47,1
lúc không đặt đc hàng,3,2026-04-16 06:07:41,0
Ko vui,5,2026-04-16 06:01:06,0
rất tốt,5,2026-04-16 05:43:05,1
càng ngày càng lỗi,2,2026-04-16 05:41:45,0
