review_text,rating,review_date,thumbs_up,risk_label,clean_text
Sử lí yêu cầu của người dùng nhanh chóng,5,2026-04-12 19:27:35,0,0,sử_lí yêu_cầu của người dùng nhanh_chóng
rất tốt và hữu ích cho người tiêu dùng,5,2026-04-13 15:50:37,2,0,rất tốt và hữu_ích cho người tiêu_dùng
"Máy đẹp, cạo râu sát da, rất ổn.",5,2026-04-12 11:40:43,1,0,máy đẹp cạo râu_sát da rất ổn
"Đơ, lag, giựt, ăn gian",1,2026-04-16 00:19:32,0,1,đơ lag giựt ăn_gian
k cs j cả,1,2026-04-16 00:13:28,0,1,k cs j cả
tải lâu nhiều mb,1,2026-04-13 22:56:00,1,1,tải lâu nhiều mb
ko cho trả hàng,1,2026-04-14 20:41:09,0,1,ko cho trả hàng
Shopee mua đồ giá rẻ hơn tiktok shop nhieu,5,2026-04-13 22:13:51,2,0,shopee mua đồ giá rẻ hơn tiktok shop nhieu
Shopee làm việc tốt . có trách nhiệm,5,2026-04-15 13:36:13,0,0,shopee làm_việc tốt có trách_nhiệm
quảng cáo hơi nhiều,4,2026-04-12 14:53:12,1,0,quảng_cáo hơi nhiều
shopee OK lắm. 5sao.. .,5,2026-04-12 21:28:50,1,0,shopee ok lắm 5 sao
cứ bị lỗi trang,1,2026-04-11 05:54:59,4,1,cứ bị lỗi_trang
tôi thik shopee vì nó .......,5,2026-04-13 17:57:03,1,0,tôi thik_shopee vì nó
shipper tráo hàng,1,2026-04-17 16:48:33,0,1,shipper tráo hàng
đánh giá 5 sao nha,5,2026-04-16 19:52:30,1,0,đánh_giá 5 sao nha
đc,4,2026-04-15 10:53:37,4,0,đc
ok,4,2026-04-15 09:17:55,0,0,ok
tốt giao đúng hàng,5,2026-04-13 12:46:45,0,0,tốt giao đúng hàng
quảng cáo quá nhiều,5,2026-04-13 12:21:26,0,0,quảng_cáo quá nhiều
tạm được,4,2026-04-15 21:45:48,0,0,tạm được
ít vouchers,4,2026-04-14 17:21:55,0,0,ít vouchers
toàn rác,1,2026-04-13 18:21:19,1,1,toàn rác
Rất thích.,5,2026-04-14 10:19:48,1,0,rất thích
rất ok.,5,2026-04-11 21:11:21,2,0,rất ok
đánh giá 5 ⭐⭐⭐⭐⭐,5,2026-04-18 17:37:32,0,0,đánh_giá 5
ngon!,5,2026-04-13 17:12:27,1,0,ngon
app dùng rất ổn,5,2026-04-11 23:19:04,2,0,app dùng rất ổn
tốt giao hàng nhanh,5,2026-04-14 14:52:41,7,0,tốt giao hàng nhanh
rất hầy lòng,5,2026-04-13 18:32:21,2,0,rất hầy_lòng
sản phẩm tốt,5,2026-04-13 14:39:10,1,0,sản_phẩm tốt
tệ,1,2026-04-14 17:02:45,0,1,tệ
ok,5,2026-04-13 21:17:56,2,0,ok
tốt,5,2026-04-11 22:49:39,1,0,tốt
WÁ tốt,5,2026-04-11 17:20:37,2,0,wá tốt
ổn,5,2026-04-14 14:47:55,1,0,ổn
ok,5,2026-04-14 19:02:29,0,0,ok
ok,5,2026-04-13 15:39:53,1,0,ok
tốt,5,2026-04-14 19:51:49,0,0,tốt
tốt,5,2026-04-14 18:42:12,0,0,tốt
ok,5,2026-04-15 22:18:10,0,0,ok
ok,5,2026-04-13 13:22:23,0,0,ok
tốt,5,2026-04-15 21:16:53,0,0,tốt
ok,5,2026-04-12 06:51:22,0,0,ok
good,5,2026-04-15 12:03:12,1,0,good
Ok,5,2026-04-13 22:56:53,1,0,ok
hay,5,2026-04-15 00:24:55,0,0,hay
okeeer,5,2026-05-14 13:42:51,0,0,okeeer
oki,5,2026-04-15 11:26:49,0,0,oki
tốt,5,2026-04-14 13:08:12,0,0,tốt
tốt,5,2026-04-14 16:54:44,0,0,tốt
ok 👌,5,2026-04-15 05:36:32,0,0,ok
ok mà,5,2026-04-13 19:17:14,1,0,ok mà
rất tốt,5,2026-04-13 15:49:07,1,0,rất tốt
rất tốt,5,2026-04-13 14:35:12,1,0,rất tốt
Tuyệt Vời,5,2026-04-14 13:34:29,0,0,tuyệt_vời
rất OK,5,2026-04-14 12:09:27,0,0,rất ok
app hay,5,2026-04-16 12:13:56,0,0,app hay
rất tốt,5,2026-04-13 11:58:07,0,0,rất tốt
ưu cc,5,2026-04-13 20:06:36,1,0,ưu_cc
hài lòng,5,2026-04-13 19:50:27,1,0,hài_lòng
tuyệt vời,5,2026-04-14 07:53:21,1,0,tuyệt_vời
tiện ích,5,2026-04-14 08:26:24,1,0,tiện_ích
cho 1 sao. đặt đơn áp mã gg . đơn tới bưu cục giao gần nhà tự động hủy đơn. trả về người bán. riết thấy k đc.🙅,1,2026-04-12 17:22:14,1,1,cho 1 sao đặt đơn áp_mã gg đơn tới bưu_cục giao gần nhà tự_động hủy đơn trả về người bán riết thấy k đc
"Shiper Ahamove toàn lấy cắp đơn của khách, k giao cho khách mà đã tích giao hàng thành công. Shopee cũng k xử lý dứt điểm đc, tồi tệ thật sự. K phải lấy 1 lần mà đến tận 3 lần và sẽ tiếp diễn như vậy nếu đặt đơn dính phải bên ahamove giao hàng.",1,2026-04-13 10:28:11,1,1,shiper ahamove toàn lấy cắp đơn của khách k giao cho khách mà đã tích giao hàng thành_công shopee cũng k xử_lý dứt_điểm đc tồi_tệ thật_sự k phải lấy 1 lần mà đến tận 3 lần và sẽ tiếp_diễn như_vậy nếu đặt đơn_dính phải bên ahamove giao hàng
"cho lắm mã giảm giá mà đeo dùng đc sát minh cho cố vô rồi M2 ,1 sao áp l//",1,2026-04-11 21:57:17,4,1,cho lắm_mã giảm_giá mà đeo dùng đc sát_minh cho cố vô rồi m2 1 sao áp_l
dịch vụ rất rất rất tệ. đặt hàng nhưng liên tục bị shoppe hủy hàng. không cần khách hàng thì đừng mở nền tảng ra làm gì. rất rất tệ,1,2026-04-05 22:15:47,4,1,dịch_vụ rất rất rất tệ đặt_hàng nhưng liên_tục bị shoppe hủy hàng_không cần khách_hàng thì đừng mở nền_tảng ra làm_gì rất rất tệ
"Toàn giao hàng kém chất lượng, hoàn trả thì trả về ví shopee, muốn rút không được, muốn mua hàng cũng không. ( Đòi xác minh mà cứ bị thất bại).",1,2026-04-16 13:10:03,2,1,toàn giao hàng kém chất_lượng hoàn_trả thì trả về ví_shopee muốn rút không được muốn mua hàng cũng không đòi xác_minh mà cứ bị thất_bại
shipper sdt 0334755*** bảo kêu ra lấy mà đợi nữa tiếng xong vào đợi đến tối vẫn k thấy điện lại,1,2026-04-11 13:09:59,5,1,shipper sdt 0334755 bảo kêu ra lấy mà đợi nữa tiếng xong vào đợi đến tối vẫn k thấy điện lại
"dịch vụ tệ. Yêu cầu trả hàng hoàn tiền nhưng liên tục không được giải quyết, không ai tới lấy hàng. Tư vấn liên tục hứa hẹn giục lấy hàng, hứa ngày hôm sau sẽ lấy ngay, nhưng vẫn ko có ai đến. Cuối cùng shopee tự hủy đơn hoàn hàng với lý do ko trả hàng đúng hạn, trong khi mình yêu cầu đến tận nhà lấy hàng.",1,2026-04-12 07:27:22,4,1,dịch_vụ tệ yêu_cầu trả hàng hoàn_tiền nhưng liên_tục không được giải_quyết không ai tới lấy hàng tư_vấn liên_tục hứa_hẹn giục lấy hàng hứa ngày hôm sau sẽ lấy ngay nhưng vẫn ko có ai đến cuối_cùng shopee tự hủy_đơn hoàn_hàng với lý_do ko trả hàng đúng hạn trong khi mình yêu_cầu đến tận nhà lấy hàng
"hai lần app này 1 sao nhé .đáng ra ko nổi dk 1 sao. hoàn hàng ko thấy ship đến lấy ,báo app thì ko dk xlí",1,2026-04-15 00:44:23,2,1,hai lần app này 1 sao nhé đáng_ra ko nổi dk 1 sao hoàn_hàng ko thấy ship đến lấy báo app thì ko dk xlí
"Thanh toán ví spaylater , đã trừ tiền rồi mà giao dịch ko thành công cũng ko thông báo gì cho ngta hết. Tiền hoàn về số dư sp , đâu phải lúc nào ngta cũng rảnh để vô sp xem số dư sp đâu. Rồi giờ phải tốn phí trả chậm oan uổn , chán",1,2026-04-11 16:37:23,3,1,thanh_toán ví_spaylater đã trừ tiền rồi mà giao_dịch ko thành_công cũng ko thông_báo gì cho ngta hết tiền hoàn về số_dư sp đâu phải lúc_nào ngta cũng rảnh để vô_sp xem số_dư sp đâu rồi giờ phải tốn_phí trả_chậm oan uổn chán
"Dạo này liên tục bị nick clone trên app shopee nhắn tin lừa đảo, eất phiền. App nên cho setting chặn hoặc hạn chế nhận tin nhắn từ nick ko rõ nguồn. Chúng nó mua sim rác, xác minh sđt xong spam tin nhắn lừa đảo quá nhiều, phiền thì thôi",2,2026-04-08 23:21:33,0,1,dạo này liên_tục bị nick clone trên app shopee nhắn_tin lừa_đảo eất phiền_app nên cho setting_chặn hoặc hạn_chế nhận tin nhắn từ nick ko rõ nguồn chúng_nó mua sim rác xác_minh sđt xong spam tin nhắn lừa_đảo quá nhiều phiền thì thôi
"người ta xem live nhận xu thì kêu vi phạm không cho nhận, đấu nước làm xong nhiệm vụ rồi cũng không cho nhận.",1,2026-04-11 00:49:15,5,1,người ta xem live nhận xu thì kêu vi_phạm không cho nhận đấu nước làm xong nhiệm_vụ rồi cũng không cho nhận
tôi là fan shopee nhưng dạo này trả hàng rất khó khăn. dù bên bán sai. yêu cầu chụp hình gắt gao sản phẩm trả. cần xem lại chi nhánh Cần Giuộc. đà này sẽ thất bại trước tiktok. họ chỉ cần chụp bao bì vỏ ngoài là duyệt ngay. bái bai nhé,1,2026-04-11 19:57:06,2,1,tôi là fan_shopee nhưng dạo này trả hàng rất khó_khăn dù bên bán sai yêu_cầu chụp hình gắt_gao sản_phẩm trả cần xem_lại chi_nhánh cần giuộc_đà này sẽ thất_bại trước tiktok họ chỉ cần chụp bao_bì vỏ ngoài là duyệt ngay bái bai nhé
"mỗi lần mở app là auto vào Live& video rất khó chịu, hãy để người tiêu dùng chủ động mở hay hơn",1,2026-04-09 13:52:23,4,1,mỗi lần mở app là auto vào live video rất khó_chịu hãy để người tiêu_dùng chủ_động mở hay hơn
mở app lên luôn cứ mặc định ở mục live&video bấm chọn sang mục home để tìm thứ mình cần mà cứ nghe rên rỉ từ video lúc mới vào app. rất chi là bực bội. không câm họng lại nổi cứ rên ư ử. ai cần nghe hay muốn xem đâu,1,2026-04-12 16:43:34,1,1,mở app lên luôn cứ mặc_định ở mục live video bấm chọn sang mục home để tìm thứ mình cần mà cứ nghe rên_rỉ từ video lúc mới vào app rất chi là bực_bội không câm_họng lại nổi cứ rên_ư ử ai cần nghe hay muốn xem đâu
chịu luôn Shopee ấy . Quảng cáo có ở khắp nơi luôn. Mình vào app Hellotalk nhắn tin với bạn mà nó cứ nhảy sang Shopee . Bực mình,1,2026-04-09 11:27:46,2,1,chịu luôn shopee ấy quảng_cáo có ở khắp_nơi luôn mình vào app hellotalk nhắn_tin với bạn mà nó cứ nhảy sang shopee bực_mình
"tệ lúc trước giao hàng mới trả tiền bây giờ phải thanh toán bằng thẻ tín dụng,đa số người dân, người lớn tuổi và trẻ em dưới 18 tuổi đau ai cũng sử dụng thẻ tín dụng chứ",1,2026-04-11 14:12:00,2,1,tệ lúc trước giao hàng mới trả tiền bây_giờ phải thanh_toán bằng thẻ_tín_dụng đa_số người_dân người lớn_tuổi và trẻ_em dưới 18 tuổi đau ai cũng sử_dụng thẻ_tín_dụng chứ
"dịch. vụ giao hàng rất kém, làm hư hỏng hàng, ko chịu trâch nhiệm, bộ phận giải quyết khiếu nại trả lời vô trâch nhiệm, kém , tệ",1,2026-04-14 18:24:24,3,1,dịch_vụ giao hàng rất kém làm hư_hỏng hàng ko chịu trâch_nhiệm bộ_phận giải_quyết khiếu_nại trả_lời vô trâch_nhiệm kém tệ
"đơn nhận nhưng sai sp nên mình gửi lại y đơn hàng đó không khui ra, shoppe vận chuyển sao để hư hỏng hàng rồi bắt khách phải chịu trách nhiệm thiệt hại. Có ai gửi đơn hoàn mà phải chụp hình lại không, tại sao không sử dụng hình ảnh lúc shipper đến nhận đơn hoàn để công nhận đơn hàng tôi đóng gói kĩ lưỡng",1,2026-04-10 12:10:37,2,1,đơn nhận nhưng sai_sp nên mình gửi lại y_đơn hàng đó không khui ra shoppe vận_chuyển sao để hư_hỏng hàng rồi bắt khách phải chịu trách_nhiệm thiệt_hại có ai gửi đơn_hoàn mà phải chụp hình lại không tại_sao không sử_dụng hình_ảnh lúc shipper đến nhận đơn_hoàn để công_nhận đơn hàng tôi đóng_gói kĩ_lưỡng
"đơn hàng cứ bị tự hủy , hỏi trung tâm trợ giúp thì đưa thông tin không liên quan.",1,2026-04-08 13:18:04,4,1,đơn hàng cứ bị tự_hủy hỏi trung_tâm trợ_giúp thì đưa thông_tin không liên_quan
"Bộ phận công nghệ phần mềm rất tệ Bộ phận công nghệ phần mềm rất tệ Bộ phận công nghệ phần mềm rất tệ. Sử lý app lỗi hoài, lỗi nặng nhất là phần game, làm hết nhiệm vụ xong không được gì hết, công cốc khi làm một số nhiệm vụ. Đề nghị chấn chỉnh lại đội ngủ kts",1,2026-04-12 14:11:32,83,1,bộ_phận công_nghệ_phần_mềm rất tệ_bộ_phận công_nghệ_phần_mềm rất tệ_bộ_phận công_nghệ_phần_mềm rất tệ sử_lý app lỗi hoài lỗi nặng nhất là phần game làm hết nhiệm_vụ xong không được gì hết công_cốc khi làm một_số nhiệm_vụ đề_nghị chấn_chỉnh lại đội ngủ kts
"shipper lm ăn gian lận, ko gọi hay giao hàng mà tự ý hoàn hàng về,báo lên shoppe thì chỉ xin lỗi rồi bồi thường cho 10.000 xu rác mà ko có hành động thực tế",1,2026-04-12 21:14:58,2,1,shipper lm ăn gian_lận ko gọi hay giao hàng mà tự_ý hoàn_hàng về báo lên shoppe thì chỉ xin_lỗi rồi bồi_thường cho 10 000 xu rác mà ko có hành_động thực_tế
"vô app thì tự động chuyển qua live, bỏ cái đó giùm ơn nó phiền. Shopee food shipper nhận đơn giao thì lâu tới quán, lúc nhanh lúc chờ gần 1 tiếng",1,2026-04-12 18:34:41,1,1,vô app thì tự_động chuyển qua live bỏ cái đó giùm ơn nó phiền_shopee food shipper nhận đơn giao thì lâu tới quán lúc nhanh lúc chờ gần 1 tiếng
tủ nhận hàng và điểm nhận hàng là gì vậy nhập địa chỉ rồi nhưng mà không đặt hàng được cứ bảo không tìm thấy dù có đổi tài khoản hay điện thoại vẫn không được chỉ cần kêu shipper đến giao hàng theo địa chỉ nhà là được rồi mà thêm mấy cái này mất công vậy ://///,1,2026-04-10 20:01:18,2,1,tủ nhận hàng và điểm nhận hàng là gì vậy nhập địa_chỉ rồi nhưng_mà không đặt_hàng được cứ bảo không tìm thấy dù có đổi tài_khoản hay điện_thoại vẫn không được chỉ cần kêu shipper đến giao hàng theo địa_chỉ nhà là được rồi mà thêm mấy cái này mất_công vậy
"Đơn đang ship thì bị hủy, hỏi cskh thì báo là có dấu hiệu bất thường và vì lý do bảo mật nên không thể nói rõ, nói thế ai chả nói được",1,2026-04-11 15:47:26,0,1,đơn đang ship thì bị hủy hỏi cskh thì báo là có dấu_hiệu bất_thường và vì lý_do bảo_mật nên không_thể nói rõ nói thế ai chả nói được
"Quản lý như qq, ngày nhận một đống tin nhắn spam, méo quan tâm mà cũng nhắn cho đc, quản lý yếu kém Màn hình tối thì k có",1,2026-04-11 12:49:13,3,1,quản_lý như qq ngày nhận một đống tin nhắn_spam méo quan_tâm mà cũng nhắn cho đc quản_lý yếu_kém màn_hình tối thì k có
"thêm cái tủ nhận hàng vào làm gì ko biết, đã thế còn khoá cái giao hàng tận nơi của bố m, đúng tuất shopee",1,2026-04-11 07:19:13,2,1,thêm cái tủ nhận hàng vào làm gì ko biết đã thế còn khóa cái giao hàng tận nơi của bố m đúng tuất shopee
"lừa đảo, hàng mua không vừa đã xác nhận cho hoàn tiền nhưng lại hoàn tiền về shoppepay trong khi không cho nâng cấp tài khoản shoppepay thì làm sao sử dụng tiền trong đó được, lừa đảo tiền",1,2026-04-09 18:48:02,2,1,lừa_đảo hàng mua không vừa đã xác_nhận cho hoàn_tiền nhưng lại hoàn_tiền về shoppepay trong khi không cho nâng_cấp tài_khoản shoppepay thì làm_sao sử_dụng tiền trong đó được lừa_đảo tiền
"gần đây hàng lỗi đã làm đơn trả hàng hoàn tiền nhưng shipper không đến lấy hàng, thường đến giao đưa không gọi nên không biết shipper nào để liên hệ lại, gọi tổng đài hỗ trợ thì chỉ toàn hứa sẽ giải quyết nhưng quài không thấy đến lấy hàng trả, trong khi lazada hay tiktok báo trả hàng là ngày sau shipper đến lấy rồi, không bảo vệ người tiêu dùng",1,2026-04-15 11:03:28,1,1,gần đây hàng lỗi đã làm đơn trả hàng hoàn_tiền nhưng shipper không đến lấy hàng thường đến giao đưa không gọi nên không biết shipper nào để liên_hệ lại gọi tổng_đài hỗ_trợ thì chỉ toàn hứa sẽ giải_quyết nhưng quài không thấy đến lấy hàng trả trong khi lazada hay tiktok báo trả hàng là ngày sau shipper đến lấy rồi không bảo_vệ người tiêu_dùng
"ok đó, chỉ là tôi vào ứng dụng khác gặp quảng cáo là tự mở shopee luôn, ghét bỏ mẹ, làm máy tôi lag luôn chứ.",1,2026-04-11 15:20:49,1,1,ok đó chỉ là tôi vào ứng_dụng khác gặp quảng_cáo là tự mở shopee luôn ghét bỏ mẹ làm máy tôi lag luôn chứ
"mỗi lần dô app là giảm âm lượng điện thoại người ta. Phiền, rất phiền. T không có nhu cầu xem live trên Shopee. Phiền quá là phiền. T chỉ muốn mua đồ và mua đồ.",1,2026-04-10 04:55:35,5,1,mỗi lần dô app là giảm âm_lượng điện_thoại người ta phiền rất phiền_t không có nhu_cầu xem live trên shopee_phiền quá là phiền_t chỉ muốn mua đồ và mua đồ
"bộ phận vận chuyển quá tệ, đang cần đơn gấp mà mãi 6 ngày rồi không thấy giao đã vậy còn trễ hơn 3 ngày dự kiến giao hàng",1,2026-04-11 20:01:19,3,1,bộ_phận vận_chuyển quá tệ đang cần đơn gấp mà mãi 6 ngày rồi không thấy giao đã vậy còn trễ hơn 3 ngày dự_kiến giao hàng
trãi nghiệm hoàn tiền như qq. mua hàng trả về gần cả tháng tiền chưa hoàn về tài khoản. làm ăn đúng chán đời. hẹn 3.5 ngày hỏi lại thì lại hẹn tiếm 3.5 ngày . 4.5 lần như đùa với khách hàng. tiền thì không hoàn.,1,2026-04-11 07:59:01,1,1,trãi_nghiệm hoàn_tiền như qq mua hàng trả về gần cả tháng tiền chưa hoàn về tài_khoản làm_ăn đúng chán đời hẹn 3 5 ngày hỏi lại thì lại hẹn tiếm 3 5 ngày 4 5 lần như đùa với khách_hàng tiền thì không hoàn
"chỗ tôi không có tủ nhận hàng thì đừng đặt hàng nữa à=)? cài tự động tủ giao hàng,chọn phương thức giao hàng khác thì không hỗ trợ.",1,2026-04-10 21:31:12,3,1,chỗ tôi không có tủ nhận hàng thì đừng đặt_hàng nữa à_cài tự_động tủ giao hàng chọn phương_thức giao hàng khác thì không hỗ_trợ
k hiểu sao mấy bữa nay shoppevideo xem dc có 2p là hết dc nhận xu r rất chấm hỏi ln á khó chịu cực 😞,1,2026-04-09 11:26:59,3,1,k hiểu sao mấy bữa_nay shoppevideo xem dc có 2 p là hết dc nhận xu_r rất chấm hỏi ln_á khó_chịu cực
1 cái sàn online xàm nhất tôi từng thấy. đặt cái điện thoại hay cái quần xì líp cũng hủy hoặc khóa tài khoản vì làm dụng mã giảm giá. đúng xàm,1,2026-04-08 10:08:02,3,1,1 cái sàn online xàm nhất tôi từng thấy đặt cái điện_thoại hay cái quần xì_líp cũng hủy hoặc khóa tài_khoản vì làm_dụng mã giảm_giá đúng xàm
"Shoppe chính sách tệ, không xử lý vấn đề của khách, luôn tìm cách đổ lỗi cho khách hàng, lừa dối khách hàng, mọi người đừng nên sự dụng để tránh bị ấm ức về mình, giờ đã có rất nhiều sàn tốt hơn rồi",1,2026-04-11 19:55:58,2,1,shoppe chính_sách tệ không xử_lý vấn_đề của khách luôn tìm cách đổ lỗi cho khách_hàng lừa_dối khách_hàng mọi người đừng nên sự_dụng để tránh bị ấm_ức về mình giờ đã có rất nhiều sàn tốt hơn rồi
"lúc nào đặt đơn app cũng cho tài xế ghép đơn hết, lỗi cũng không phải của mấy chú mà khách đợi cũng mệt vậy, ghép đơn gần 2 tiếng đồng hồ vẫn chưa có mà quán người ta làm xong từ lâu luôn rồi",1,2026-04-11 11:20:08,1,1,lúc_nào đặt đơn_app cũng cho tài_xế ghép đơn hết lỗi cũng không phải của mấy chú mà khách đợi cũng mệt vậy ghép đơn gần 2 tiếng đồng_hồ vẫn chưa có mà quán người ta làm xong từ lâu luôn rồi
"Coi thường khách hàng, sử dụng mã giảm giá shoppe cung cấp thì bị dính F02, khiếu nại lên thì bên shoppe không hề có bằng chứng gì chứng minh tôi lạm dụng mã giảm giá mà vẫn không chịu mở lại tài khoản của tôi.",1,2026-04-13 02:05:11,1,1,coi_thường khách_hàng sử_dụng mã giảm_giá shoppe cung_cấp thì bị dính f02 khiếu_nại lên thì bên shoppe không hề có bằng_chứng gì chứng_minh tôi lạm_dụng mã giảm_giá mà vẫn không chịu mở lại tài_khoản của tôi
Shopee tự ý hủy đơn của khách hàng. Nhân viên ko giải thích rõ nguyên nhân cứ nói vòng vo. Vậy ai còn muốn đặt hàng lần sau nữa. Tệ.,1,2026-04-08 10:29:18,2,1,shopee tự_ý hủy_đơn của khách_hàng nhân_viên ko giải_thích rõ nguyên_nhân cứ nói_vòng vo vậy ai còn muốn đặt_hàng lần sau nữa tệ
"có nhiều tin nhắn quà tặng Shopee lừa đảo,dù bị Shopee khóa nhưng ngày vẫn 2-3 tin🤨,rùi xây dựng cho lắm trò chơi,video để app nặng,lúc mua sắm thì lang lòi ra",2,2026-04-11 07:53:47,196,1,có nhiều tin nhắn quà tặng shopee lừa_đảo dù bị shopee_khóa nhưng ngày vẫn 2 3 tin rùi xây_dựng cho lắm trò_chơi video để app nặng lúc mua_sắm thì lang_lòi ra
bỏ ngay cái vừa vào ứng dụng đã đưa ngay video & live vào màn hình người dùng đi tôi không có nhu cầu xem video. vừa vào đã lag đã thế còn tự giảm âm lượng nhạc của ngta,1,2026-04-10 17:05:06,2,1,bỏ ngay cái vừa vào ứng_dụng đã đưa ngay video live vào màn_hình người dùng đi tôi không có nhu_cầu xem video vừa vào đã lag đã thế còn tự giảm âm_lượng nhạc của ngta
"hay bị lỗi, không đăng nhập được tài khoản, không xóa tài khoản được, thật sự rất bực bội về vấn đề này vì điều này diễn ra rất thường xuyên !!! dù đã liên hệ tổng đài nhưng tài khoản vấn thế !!!",1,2026-04-09 10:24:22,2,1,hay bị lỗi không đăng_nhập được tài_khoản không xóa tài_khoản được thật_sự rất bực_bội về vấn_đề này vì điều này diễn ra rất thường_xuyên dù đã liên_hệ tổng_đài nhưng tài_khoản vấn thế
"Trả đơn đặt hàng không được , khách hàng là thượng đế nên yêu cầu bộ phận làm việc phải tuân thủ khách hàng !!",1,2026-04-12 03:34:37,1,1,trả đơn đặt_hàng_không được khách_hàng là thượng_đế nên yêu_cầu bộ_phận làm_việc phải tuân_thủ khách_hàng
shopee giờ toàn teo đầu dê bán thit chó không . để măt hàng nầy ma bấm vào mua thì là giá của măt hàng khác,1,2026-04-08 18:19:01,2,1,shopee giờ toàn teo đầu dê bán thit chó không để măt hàng nầy ma bấm vào mua thì là giá của măt hàng khác
Không thể hiểu nổi AI quét kiểu gì. Mua gói shopee vip. Dùng mã giảm 35% phát khoá F02. SHOPEE VIP LỪA ĐẢO À?,1,2026-04-14 09:11:29,0,1,không_thể hiểu nổi ai quét kiểu gì mua gói shopee vip dùng mã giảm 35 phát khóa f02 shopee vip lừa_đảo à
"mua gói shopee vip 1 năm, mua hàng bình thường chả có giá trị cao gì hết vậy mà khóa gói vip vì giao dịch bất thường ? bất thường méo biết chỗ nào luôn. trả lạo tiền mua gói 1 năm đây. Bộ công thương vô đi mà thanh tra lũ shopee lừa đảo người tiêu dùng mua gói 1 năm xong sài vài tháng khóa gói. vcl",1,2026-04-09 06:59:14,12,1,mua gói shopee vip 1 năm mua hàng bình_thường chả có giá_trị cao gì hết vậy_mà khóa_gói vip vì giao_dịch bất_thường bất_thường méo biết chỗ nào luôn trả lạo tiền mua gói 1 năm đây bộ công_thương vô đi mà thanh_tra lũ shopee lừa_đảo người tiêu_dùng mua gói 1 năm xong sài vài tháng khóa gói vcl
Bảo mật của Paylater kém quá đăng nhập tài khoản trên 2 thiết bị bây giờ mua hàng thanh toán bằng Paylater không còn phải xác thực như trước đây nữa dễ bị người khác sử dụng tài khoản để thanh toán quá kém bảo mật an toàn người dùng.,2,2026-04-13 08:08:24,0,1,bảo_mật của paylater kém quá đăng_nhập tài_khoản trên 2 thiết_bị bây_giờ mua hàng thanh_toán bằng paylater không còn phải xác_thực như trước_đây nữa dễ bị người khác sử_dụng tài_khoản để thanh_toán quá kém bảo_mật an_toàn người dùng
"đáng thất vọng. ngày càng khó khăn với người bán hàng, từ việc tăng phí quảng cáo trên sàn lên gấp 10 lần, cho đến việc tăng phí sàn, thu thêm phí cố định, cho phép người mua dùng hàng rồi trả về trong tình trạng hư hỏng, thực sự là bóp chết người bán hàng. Giá hàng hoá bị đội lên quá cao so với giá trị thực, người mua tưởng mua được deal hời, nhưng thực tế hàng đã bị đội giá quá cao, chất lượng cũng không đảm bảo.",1,2026-04-15 09:36:28,1,1,đáng thất_vọng ngày_càng khó_khăn với người bán hàng từ việc tăng phí quảng_cáo trên sàn lên gấp 10 lần cho đến việc tăng phí sàn thu thêm phí cố_định cho_phép người mua dùng hàng rồi trả về trong tình_trạng hư_hỏng thực_sự là bóp chết người bán hàng giá hàng hóa bị đội lên quá cao so với giá_trị thực_người mua tưởng mua được deal_hời nhưng thực_tế hàng đã bị đội_giá quá cao chất_lượng cũng không đảm_bảo
"Tôi gửi phản hồi này để bày tỏ sự thất vọng tột độ với cách làm việc của bộ phận CSKH Shopee. ​Tôi là khách hàng hạng Vàng (quyenvan657), luôn mua bán uy tín nhưng lại nhận được sự hỗ trợ quá kém: ​Lỗi từ vận hành: Bưu tá tự ý hủy đơn hàng của tôi dù tôi không yêu cầu. ​Nhân viên hứa hão: Bạn Thúy An đã cam kết hỗ trợ voucher để tôi mua lại hàng với giá cũ (1.751.100đ), nhưng sau hơn 48h chờ đợi, các nhân viên sau lại trả lời rập khuôn là 'không có chính sách.",1,2026-04-13 22:00:14,1,1,tôi gửi phản_hồi này để bày_tỏ sự thất_vọng tột_độ với cách làm_việc của bộ_phận cskh shopee tôi là khách_hàng hạng vàng quyenvan657 luôn mua_bán uy_tín nhưng lại nhận được sự hỗ_trợ quá kém lỗi từ vận_hành bưu_tá tự_ý hủy đơn hàng của tôi dù tôi không yêu_cầu nhân_viên hứa hão bạn thúy_an đã cam_kết hỗ_trợ voucher để tôi mua lại hàng với giá cũ 1 751 100 đ nhưng sau hơn 48 h chờ_đợi các nhân_viên sau lại trả_lời rập_khuôn là không có chính_sách
"hồi này shopee không trả được hàng rất bất tiện, mua hàng online sao chính xác được, ra cửa hàng mua, người ta còn cho trả hàng, shopee không hỗ trợ trả hàng làm tôi lo lắng, không dám mua thoải mái nữa, giờ phải cân nhắc thật kỹ, mấy đồ mua gần đây bỏ không dùng được uổng phí rồi",4,2026-04-11 17:25:25,0,0,hồi này shopee không trả được hàng rất bất_tiện mua hàng online sao chính_xác được ra cửa_hàng mua người ta còn cho trả hàng shopee không hỗ_trợ trả hàng làm tôi lo_lắng không dám mua thoải_mái nữa giờ phải cân_nhắc thật kỹ mấy đồ mua gần đây bỏ không dùng được uổng_phí rồi
"khóa acc vô lý? đưa voucher cho đã xong lúc,mua lại khóa ? đặt đơn nào rẻ rẻ là k giao",1,2026-04-19 12:47:15,0,1,khóa acc vô_lý đưa voucher cho đã xong lúc mua lại khóa đặt đơn nào rẻ rẻ là k giao
